,Epoch,Train MSE,Train RMSE,mse_val,rmse_val,mae_val
150,150.0,3.1684918880462645,1.7800258110618128,3.317505121231079,1.8214019658579155,1.289331078529358
151,151.0,2.826793909072876,1.6813072024686255,2.8503787517547607,1.688306474475165,1.1612805128097534
152,152.0,2.7505404949188232,1.6584753525207492,2.7915914058685303,1.6708056158238547,1.1268486976623535
153,153.0,2.6182039737701417,1.6180865161573228,2.7734932899475098,1.665380824300409,1.139192819595337
154,154.0,2.5899894714355467,1.6093444228739684,3.0828895568847656,1.75581592340563,1.2254376411437988
155,155.0,2.6020158648490908,1.6130765216966896,2.8581795692443848,1.6906151452191551,1.1560550928115845
156,156.0,2.6505645990371702,1.6280554655899073,2.9194960594177246,1.708653288241276,1.1810740232467651
157,157.0,2.485796403884888,1.5766408607812015,3.1103341579437256,1.7636139481030777,1.2288976907730103
158,158.0,2.7387597799301147,1.654919871150901,3.8505613803863525,1.9622847347891061,1.4830371141433716
159,159.0,3.2156605243682863,1.7932262892251738,3.127993583679199,1.7686134636147037,1.2415785789489746
160,160.0,2.9868377923965452,1.72824702875386,3.1408889293670654,1.7722553228491276,1.2482975721359253
161,161.0,2.8440278291702272,1.6864245696651325,2.954101324081421,1.7187499306418665,1.1843533515930176
162,162.0,2.6744297981262206,1.6353683982901897,2.947852849960327,1.7169312304109117,1.217658281326294
163,163.0,2.877543544769287,1.6963323803928543,2.9921486377716064,1.7297828296556785,1.2146717309951782
164,164.0,2.93888840675354,1.7143186421297354,3.089289903640747,1.757637591666936,1.240465521812439
165,165.0,2.683211827278137,1.6380512285267934,3.008673667907715,1.7345528726181034,1.2392289638519287
166,166.0,2.6992639780044554,1.6429436928892163,3.3230066299438477,1.82291158039655,1.2887067794799805
167,167.0,2.8549631595611573,1.689663623198759,2.75984525680542,1.661278199702091,1.1417046785354614
168,168.0,2.8378108024597166,1.6845803045446412,2.8117802143096924,1.6768363707618261,1.1643714904785156
169,169.0,2.8965217590332033,1.701917083477689,3.0129926204681396,1.735797401907302,1.213244080543518
170,170.0,2.838429367542267,1.6847638907402624,3.5826079845428467,1.892777848703552,1.3948378562927246
171,171.0,2.88916962146759,1.6997557534738896,3.025556802749634,1.7394127752634319,1.2244244813919067
172,172.0,2.846759295463562,1.6872342147620056,2.946579933166504,1.716560495050059,1.1961307525634766
173,173.0,2.702034115791321,1.643786517705788,2.8466572761535645,1.687203981785713,1.159149408340454
174,174.0,2.6132237195968626,1.6165468504181568,3.0992181301116943,1.7604596360359115,1.2612354755401611
175,175.0,2.6235690116882324,1.619743501820036,2.74648380279541,1.6572518827249556,1.1389304399490356
176,176.0,2.5208225727081297,1.58770985154975,2.961740255355835,1.7209707305343211,1.2277408838272095
177,177.0,2.753354024887085,1.6593233635693452,2.8630754947662354,1.6920624972991498,1.1806212663650513
178,178.0,2.665992522239685,1.6327867350758596,3.2480967044830322,1.8022476812255945,1.3018728494644165
179,179.0,2.7309775710105897,1.65256696415322,3.1281425952911377,1.7686555897887914,1.269228219985962
180,180.0,3.024027395248413,1.738973086407151,3.6474852561950684,1.9098390655222939,1.4215117692947388
181,181.0,2.87972286939621,1.6969746224962263,2.723328113555908,1.6502509244220736,1.1352131366729736
182,182.0,2.406289005279541,1.5512217782378963,2.629467248916626,1.6215632115081502,1.1098206043243408
183,183.0,2.6427459001541136,1.6256524536794799,2.7492239475250244,1.6580783900422273,1.147851824760437
184,184.0,2.7385335206985473,1.6548515101659567,3.4759817123413086,1.8643984853945008,1.3652876615524292
185,185.0,2.771444320678711,1.6647655452581636,2.8557088375091553,1.6898842674896868,1.1896275281906128
186,186.0,2.726056456565857,1.6510773623806538,3.4879605770111084,1.8676082504131075,1.3291478157043457
187,187.0,2.7541752815246583,1.659570812446597,2.6976640224456787,1.642456703370192,1.128572940826416
188,188.0,2.5544102072715758,1.598252235184289,3.213730573654175,1.792688085991028,1.2731341123580933
189,189.0,2.674189364910126,1.635294886223927,3.3847763538360596,1.8397761694934684,1.303859829902649
190,190.0,2.5765226006507875,1.6051550082938368,2.8860044479370117,1.6988244311690988,1.1692298650741577
191,191.0,2.8783501386642456,1.6965701101529065,3.0261969566345215,1.7395967798988712,1.238953709602356
192,192.0,2.8690470695495605,1.6938261627302729,2.937091827392578,1.7137945697756714,1.205536961555481
193,193.0,2.526354742050171,1.589451081993457,2.766385793685913,1.6632455602483696,1.147908329963684
194,194.0,2.6205820798873902,1.6188212007159377,2.7546472549438477,1.6597130037882597,1.1499272584915161
195,195.0,2.51917884349823,1.5871921255784474,2.8864591121673584,1.6989582432088666,1.1922039985656738
196,196.0,2.4712169408798217,1.5720104773441625,2.718207597732544,1.6486987589406816,1.1207551956176758
197,197.0,2.433320426940918,1.5599103906766305,3.760408878326416,1.939177371548672,1.4279098510742188
198,198.0,2.6067731380462646,1.6145504445653795,3.031679391860962,1.7411718444372348,1.215083360671997
199,199.0,2.512091910839081,1.5849580154815082,2.5818097591400146,1.6068010950768035,1.082615852355957
200,200.0,2.3139928579330444,1.5211814020467922,2.8186845779418945,1.6788938554720767,1.167448878288269
201,201.0,2.49305579662323,1.5789413531297576,2.8360960483551025,1.6840712717563655,1.1555382013320923
202,202.0,2.3693742394447326,1.53927718083675,2.8590779304504395,1.690880814974976,1.178025484085083
203,203.0,2.715717816352844,1.6479435112748386,2.835892677307129,1.684010889901585,1.1556057929992676
204,204.0,2.563430905342102,1.6010717989341083,2.7692601680755615,1.6641094219057717,1.138910174369812
205,205.0,2.386598837375641,1.5448620771368688,2.7679531574249268,1.6637166698163863,1.143500804901123
206,206.0,2.4033533334732056,1.5502752444237784,2.926795721054077,1.7107880409489882,1.1899762153625488
207,207.0,2.636642026901245,1.6237740073363796,2.887321710586548,1.6992120852284884,1.2079203128814697
208,208.0,2.731527853012085,1.6527334488695038,3.2361948490142822,1.7989427030937595,1.2932673692703247
209,209.0,2.8348191738128663,1.6836921256016095,3.004014492034912,1.7332093041623426,1.2392735481262207
210,210.0,2.7017852663993835,1.6437108220120058,3.079411506652832,1.7548252068661516,1.2389222383499146
211,211.0,2.755158233642578,1.6598669325107294,3.6243696212768555,1.9037777237053846,1.3994783163070679
212,212.0,2.690427136421204,1.6402521563531638,2.774327039718628,1.6656311235440542,1.145762324333191
213,213.0,2.4480459094047546,1.5646232483907283,2.798652172088623,1.672917263969926,1.1713995933532715
214,214.0,2.4603339195251466,1.568545160180333,2.641836404800415,1.6253726971991425,1.109004020690918
215,215.0,2.304711627960205,1.5181276718248058,2.7578585147857666,1.6606801362049726,1.1489733457565308
216,216.0,2.517359220981598,1.5866188014080753,3.4370126724243164,1.8539181946419094,1.349419116973877
217,217.0,2.638608694076538,1.6243794797018762,2.7986538410186768,1.6729177627781577,1.139432430267334
218,218.0,2.7560659885406493,1.6601403520608278,2.7662620544433594,1.6632083617043776,1.1508432626724243
219,219.0,2.5517839431762694,1.597430418884112,3.0969526767730713,1.7598160917473937,1.258665680885315
220,220.0,2.505140686035156,1.582763622918835,2.829425096511841,1.682089503121591,1.1618977785110474
221,221.0,2.2649149298667908,1.504963431405159,2.641116142272949,1.6251511136731098,1.0925202369689941
222,222.0,2.16871258020401,1.4726549426814177,2.679471492767334,1.636909127828217,1.1153194904327393
223,223.0,1.9561015248298645,1.3986069944161814,2.6583974361419678,1.6304592715373076,1.1106046438217163
224,224.0,2.0355149149894713,1.4267147279640284,2.7027347087860107,1.6439996072949685,1.1241976022720337
225,225.0,1.9812043905258179,1.40755262442504,2.5937159061431885,1.6105017560199022,1.0821737051010132
226,226.0,1.922150194644928,1.3864163136103556,2.624436616897583,1.6200113014721789,1.0950517654418945
227,227.0,1.9447584748268127,1.3945459744400013,2.578174352645874,1.605669440652675,1.0722061395645142
228,228.0,1.903586709499359,1.37970529806164,2.658323049545288,1.6304364598307068,1.0962103605270386
229,229.0,1.9468307375907898,1.3952887649482417,2.681980848312378,1.6376754404680978,1.0952935218811035
230,230.0,1.9408976435661316,1.3931610257131555,2.7962515354156494,1.6721996099197156,1.147601842880249
231,231.0,1.8491118669509887,1.3598205274781627,2.623509168624878,1.6197250287085392,1.087332844734192
232,232.0,1.8716701507568358,1.3680899644236981,2.6859991550445557,1.6389018137291067,1.106756329536438
233,233.0,1.9240803360939025,1.3871122290910358,2.649851083755493,1.6278363197064665,1.087918758392334
234,234.0,1.908872902393341,1.381619666331274,2.6777422428131104,1.636380836728758,1.0949445962905884
235,235.0,1.896374475955963,1.3770891314493638,2.6611135005950928,1.6312919728224904,1.087888240814209
236,236.0,1.8868916749954223,1.373641756425387,2.784111976623535,1.6685658442577371,1.1310198307037354
237,237.0,1.8700758576393128,1.3675071691363496,2.636807680130005,1.6238250152433311,1.0873781442642212
238,238.0,1.9347930431365967,1.3909683832268067,2.6861908435821533,1.6389602934733207,1.097927212715149
239,239.0,1.890245759487152,1.3748620874426467,2.661526918411255,1.631418682745559,1.0967034101486206
240,240.0,1.8644318461418152,1.3654419966230038,2.7803239822387695,1.6674303530399013,1.131075382232666
241,241.0,1.8679511189460754,1.366730082695949,2.7740478515625,1.6655473129162377,1.143997311592102
242,242.0,1.8873400330543517,1.3738049472375442,2.7715671062469482,1.6648024225856197,1.1177573204040527
243,243.0,1.8837253332138062,1.3724887370079968,2.682403326034546,1.6378044224004726,1.1020725965499878
244,244.0,1.9262352347373963,1.3878887688634836,2.6819663047790527,1.6376710001642738,1.101054072380066
245,245.0,1.852144980430603,1.3609353329348912,2.710150718688965,1.6462535402206322,1.1044822931289673
246,246.0,1.8215352058410645,1.3496426215265522,2.782402753829956,1.6680535824217266,1.1293911933898926
247,247.0,1.84347403049469,1.3577459373883944,2.7407920360565186,1.6555337616782446,1.1159045696258545
248,248.0,1.8542582392692566,1.3617115110291373,2.8100290298461914,1.6763141202788312,1.151418685913086
249,249.0,1.796390461921692,1.3402949160247128,2.744987726211548,1.6568004485186343,1.1299787759780884
250,250.0,1.7611415266990662,1.3270800754660836,2.704157590866089,1.64443230048126,1.0970196723937988
251,251.0,1.7326237320899964,1.3162916592039913,2.6664774417877197,1.6329352227775968,1.0869145393371582
252,252.0,1.744572401046753,1.320822622855451,2.7133584022521973,1.647227489526628,1.101751685142517
253,253.0,1.6937510967254639,1.3014419298322395,2.7630624771118164,1.6622462143472658,1.1134965419769287
254,254.0,1.6694875001907348,1.292086490986859,2.7173311710357666,1.648432944051946,1.1024523973464966
255,255.0,1.6712729454040527,1.2927772218770148,2.721148729324341,1.6495904732158042,1.1027727127075195
256,256.0,1.6888264775276185,1.2995485668214246,2.7066893577575684,1.6452019200564922,1.0939465761184692
257,257.0,1.6971922516822815,1.302763313761284,2.698159694671631,1.6426075899835697,1.095819115638733
258,258.0,1.6682056307792663,1.2915903494449261,2.723212718963623,1.6502159613104046,1.0970455408096313
259,259.0,1.6561310768127442,1.2869075634297686,2.7962231636047363,1.6721911265177603,1.128062129020691
260,260.0,1.6967232465744018,1.3025832973650482,2.7195026874542236,1.6490914733434965,1.098099946975708
261,261.0,1.674878752231598,1.2941710676072147,2.742532253265381,1.6560592541528762,1.1020046472549438
262,262.0,1.6185622692108155,1.2722272867734032,2.7435860633850098,1.6563773915943822,1.099017858505249
263,263.0,1.5708147287368774,1.253321478606697,2.7436065673828125,1.6563835809928849,1.1045441627502441
264,264.0,1.6560919642448426,1.2868923670007693,2.76025128364563,1.661400398352435,1.1077606678009033
265,265.0,1.5826684474945067,1.2580415126276663,2.7404861450195312,1.6554413746851717,1.0975559949874878
266,266.0,1.600421929359436,1.2650778352968786,2.731992483139038,1.652874007037148,1.0951954126358032
267,267.0,1.6389452815055847,1.280212982868704,2.7727906703948975,1.6651698623248312,1.1033059358596802
268,268.0,1.6374872922897339,1.2796434238840655,2.8271842002868652,1.681423266250014,1.1163735389709473
269,269.0,1.6755868077278138,1.2944445943059184,2.8192362785339355,1.679058152219254,1.1237454414367676
270,270.0,1.6336325645446776,1.2781363638300405,2.812460422515869,1.6770391833573446,1.1202037334442139
271,271.0,1.606588876247406,1.267512870249216,2.7650296688079834,1.6628378359924287,1.0999712944030762
272,272.0,1.5876081824302672,1.260003246991954,2.7603962421417236,1.661444023174336,1.0987319946289062
273,273.0,1.545834767818451,1.2433160369827339,2.7969274520874023,1.6724017017712587,1.1050807237625122
274,274.0,1.5683911204338075,1.2523542312116838,2.793009042739868,1.6712297995009149,1.1024084091186523
275,275.0,1.5197049140930177,1.2327631216470656,2.789013624191284,1.6700340188724552,1.1068705320358276
276,276.0,1.5432072281837463,1.2422589215553037,2.789046287536621,1.670043798089326,1.1040763854980469
277,277.0,1.5523099422454834,1.245917309553681,2.820962429046631,1.6795720970076369,1.110888123512268
278,278.0,1.5770289421081543,1.2557981295208853,2.824064254760742,1.6804952409217773,1.1061960458755493
279,279.0,1.5402090430259705,1.2410515875764272,2.830101251602173,1.6822904777719492,1.1181302070617676
280,280.0,1.5159775972366334,1.2312504201975458,2.7859084606170654,1.6691040892098568,1.0997933149337769
281,281.0,1.5359357953071595,1.2393287680462999,2.8085777759552,1.6758811938664389,1.1074916124343872
282,282.0,1.5296233654022218,1.2367794328020747,2.8111746311187744,1.6766557879060253,1.1072036027908325
283,283.0,1.5305538177490234,1.2371555349870216,2.845672845840454,1.6869122223282556,1.116306185722351
284,284.0,1.5365461826324462,1.2395750008097317,2.853135108947754,1.6891225855300598,1.1193886995315552
